label,image_name,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_ExG
denseresidential,denseresidential_000154.png,0.39947802,0.333763,0.37299445,0.31350213,0.35479605,0.296349,-2.1127167
denseresidential,denseresidential_000155.png,0.62162805,0.34389985,0.67384285,0.28988564,0.6059157,0.21083768,30.636185
denseresidential,denseresidential_000156.png,0.45246294,0.28597057,0.40820757,0.26438364,0.36639333,0.2560925,-0.62249756
denseresidential,denseresidential_000157.png,0.42925456,0.3207377,0.39522052,0.29839757,0.259381,0.22570722,25.960403
denseresidential,denseresidential_000158.png,0.4085597,0.30842486,0.3850723,0.28847682,0.3167335,0.23182188,11.437103
denseresidential,denseresidential_000159.png,0.3432375,0.244926,0.36495104,0.28033313,0.2836497,0.24502021,26.268799
denseresidential,denseresidential_000160.png,0.6177216,0.20465861,0.57508487,0.19359511,0.44861344,0.16764611,21.377838
denseresidential,denseresidential_000161.png,0.33252227,0.21374242,0.3654286,0.20755842,0.3546155,0.18841472,11.148453
denseresidential,denseresidential_000162.png,0.3856856,0.17093636,0.40632755,0.1630439,0.39585966,0.15623493,7.933014
denseresidential,denseresidential_000163.png,0.27831686,0.3287144,0.2984019,0.3300494,0.28407234,0.31547105,8.775726
denseresidential,denseresidential_000164.png,0.56393224,0.40291217,0.59876585,0.36552542,0.49751586,0.26918298,34.70131
denseresidential,denseresidential_000165.png,0.37377745,0.2650692,0.40331122,0.2567333,0.398665,0.24432649,8.715897
denseresidential,denseresidential_000166.png,0.44546467,0.26587537,0.42343655,0.24139981,0.39460197,0.23068486,1.7356415
denseresidential,denseresidential_000167.png,0.5198399,0.2004138,0.5186371,0.21304122,0.5107542,0.19546331,1.7034454
denseresidential,denseresidential_000168.png,0.48864883,0.25930104,0.48940608,0.23357785,0.43091598,0.19838215,15.108078
denseresidential,denseresidential_000169.png,0.47254908,0.37618887,0.4935194,0.3598961,0.41512248,0.3357083,25.338638
denseresidential,denseresidential_000170.png,0.34566033,0.30657744,0.34964317,0.3018783,0.31580326,0.27680263,9.644806
denseresidential,denseresidential_000171.png,0.35137808,0.32024407,0.31520942,0.26632932,0.2538397,0.23036368,6.4262695
denseresidential,denseresidential_000172.png,0.43147063,0.3148195,0.45359713,0.30583563,0.433621,0.28483605,10.736176
denseresidential,denseresidential_000173.png,0.42613292,0.26769155,0.43767467,0.25346372,0.40868053,0.23199248,10.336655
denseresidential,denseresidential_000174.png,0.27576408,0.25280347,0.29702723,0.25524208,0.29217327,0.24377714,6.6598663
denseresidential,denseresidential_000175.png,0.5913854,0.33857363,0.53427947,0.31444302,0.45460188,0.27678868,5.7557526
denseresidential,denseresidential_000176.png,0.56589806,0.20009694,0.5347096,0.19377548,0.51446545,0.18432888,-2.7908173
denseresidential,denseresidential_000177.png,0.40285185,0.29458523,0.42996353,0.26931363,0.40267417,0.24337046,13.872269
denseresidential,denseresidential_000178.png,0.38050574,0.18690807,0.4230558,0.17172064,0.39616525,0.16055465,17.707352
denseresidential,denseresidential_000179.png,0.58644825,0.3509268,0.5947378,0.33724988,0.58947885,0.33519742,3.4548645
denseresidential,denseresidential_000180.png,0.45666802,0.2990176,0.45702952,0.2834938,0.38417017,0.2654412,18.67131
denseresidential,denseresidential_000181.png,0.3865975,0.3333375,0.39459965,0.30246836,0.37425807,0.27076828,7.227646
denseresidential,denseresidential_000182.png,0.4908784,0.35203457,0.3141977,0.24012485,0.37535796,0.28900695,-60.64946
denseresidential,denseresidential_000183.png,0.5012585,0.25536102,0.5289732,0.23393726,0.51942,0.21115631,9.503311
denseresidential,denseresidential_000184.png,0.463547,0.3280323,0.40836763,0.30253673,0.37019372,0.28479078,-4.3363953
denseresidential,denseresidential_000185.png,0.40059707,0.3457239,0.417377,0.32643452,0.44365898,0.3133886,-2.4230194
denseresidential,denseresidential_000186.png,0.3335667,0.31960607,0.341023,0.30926445,0.2718257,0.2848995,19.546661
denseresidential,denseresidential_000187.png,0.46354496,0.23769747,0.50346774,0.21980831,0.5015322,0.20058936,10.673874
denseresidential,denseresidential_000188.png,0.39109635,0.2685035,0.4306712,0.24960202,0.42803004,0.22390234,10.765076
denseresidential,denseresidential_000189.png,0.50804377,0.32735834,0.50434256,0.33592656,0.5002019,0.3202678,0.11204529
denseresidential,denseresidential_000190.png,0.3213412,0.22745822,0.34892428,0.21931204,0.3211151,0.2020004,14.1250305
denseresidential,denseresidential_000191.png,0.4079639,0.2717428,0.4416091,0.28347123,0.37762877,0.2529647,24.894516
denseresidential,denseresidential_000192.png,0.26034978,0.30243444,0.2724114,0.292716,0.25823006,0.26855183,6.6919556
denseresidential,denseresidential_000193.png,0.35462588,0.24898487,0.3757548,0.23810783,0.33364007,0.21167235,16.127136
denseresidential,denseresidential_000194.png,0.48396003,0.22516908,0.424539,0.19868304,0.2957909,0.1359666,17.678406
denseresidential,denseresidential_000195.png,0.5342845,0.1391911,0.45258197,0.13201633,0.38175708,0.13142629,-2.7737885
denseresidential,denseresidential_000196.png,0.4398042,0.24342613,0.47321826,0.22730948,0.45171717,0.2059573,14.003357
denseresidential,denseresidential_000197.png,0.29507774,0.2156534,0.3018454,0.21142101,0.24575171,0.18479373,16.029648
denseresidential,denseresidential_000198.png,0.43115887,0.27869338,0.50879914,0.30972004,0.41652802,0.2668308,43.327393
denseresidential,denseresidential_000199.png,0.381309,0.32072723,0.399033,0.30916864,0.39091617,0.29288277,6.5894165
denseresidential,denseresidential_000200.png,0.32579374,0.18210454,0.34611553,0.17873539,0.34390587,0.16719548,5.745514
denseresidential,denseresidential_000201.png,0.4012624,0.21905383,0.43841955,0.19518737,0.40169284,0.17731555,18.840378
denseresidential,denseresidential_000202.png,0.49319452,0.3976069,0.51170546,0.3785058,0.5418001,0.36266458,-2.9538422
denseresidential,denseresidential_000203.png,0.59579873,0.19628794,0.5268187,0.1975842,0.48623058,0.21432865,-7.2399597
denseresidential,denseresidential_000204.png,0.26249647,0.3320291,0.26469076,0.3225697,0.1986513,0.29561728,17.399597
denseresidential,denseresidential_000205.png,0.40715596,0.34120503,0.3886848,0.32950106,0.37046346,0.33358002,-0.063705444
denseresidential,denseresidential_000206.png,0.5078886,0.1919156,0.42500222,0.19290079,0.36554313,0.21126498,-5.9739685
denseresidential,denseresidential_000207.png,0.3268395,0.2878402,0.33733645,0.27826366,0.3544232,0.2861512,-1.6803894
denseresidential,denseresidential_000208.png,0.5053044,0.28950837,0.5351524,0.2687741,0.51547515,0.24669002,12.6289215
denseresidential,denseresidential_000209.png,0.516935,0.3796952,0.43625376,0.31047714,0.44803616,0.31577912,-23.578232
denseresidential,denseresidential_000210.png,0.30758062,0.16834177,0.33086878,0.1733452,0.32062563,0.16516896,8.550476
denseresidential,denseresidential_000211.png,0.48104236,0.25992465,0.4413789,0.24741083,0.38823122,0.24560547,3.4384766
denseresidential,denseresidential_000212.png,0.3624428,0.34336922,0.34032828,0.32114375,0.2492899,0.2557616,17.575577
denseresidential,denseresidential_000213.png,0.5429126,0.1620734,0.56283325,0.14380959,0.52761734,0.12963405,14.059814
denseresidential,denseresidential_000214.png,0.5152601,0.24142294,0.55555034,0.22394557,0.5301039,0.20376457,16.762833
denseresidential,denseresidential_000215.png,0.41096306,0.2533037,0.39857668,0.24791321,0.3900346,0.24557003,-0.98028564
denseresidential,denseresidential_000216.png,0.36038125,0.26845026,0.36466873,0.25713888,0.27395886,0.2365586,24.22432
denseresidential,denseresidential_000217.png,0.34607324,0.29155248,0.3853734,0.28877842,0.37687576,0.26770625,12.188446
denseresidential,denseresidential_000218.png,0.4827609,0.39074627,0.5117925,0.38653493,0.49463788,0.3696777,11.777466
denseresidential,denseresidential_000219.png,0.51441795,0.14099787,0.47362348,0.15100199,0.42567036,0.16942059,1.8254547
denseresidential,denseresidential_000220.png,0.62364835,0.1512341,0.5708035,0.15327907,0.49522826,0.14766154,5.7962646
denseresidential,denseresidential_000221.png,0.3470022,0.27434805,0.5175877,0.35393515,0.5374368,0.35027653,38.437775
denseresidential,denseresidential_000222.png,0.1899532,0.26200598,0.17101985,0.21723974,0.2089039,0.2701862,-14.488434
denseresidential,denseresidential_000223.png,0.52611053,0.13995354,0.47642535,0.14774378,0.42776614,0.1604113,-0.2616272
denseresidential,denseresidential_000224.png,0.3055229,0.320111,0.30952543,0.30852157,0.19987853,0.2820083,28.980606
denseresidential,denseresidential_000225.png,0.30515724,0.22798654,0.32258,0.22668895,0.30219087,0.21052313,9.642044
denseresidential,denseresidential_000226.png,0.36664256,0.3560366,0.4307057,0.38097802,0.2643225,0.24544533,58.763824
denseresidential,denseresidential_000227.png,0.42753303,0.26060307,0.35297224,0.21023175,0.3678049,0.21710628,-22.795334
denseresidential,denseresidential_000228.png,0.4156183,0.2877476,0.45058712,0.28294086,0.4242154,0.26898828,15.641846
denseresidential,denseresidential_000229.png,0.29412434,0.24163075,0.32023135,0.22839676,0.33565244,0.23857266,2.7249146
denseresidential,denseresidential_000230.png,0.45371565,0.2893547,0.4223729,0.24796876,0.3361345,0.21405523,13.998398
denseresidential,denseresidential_000231.png,0.48818466,0.23162913,0.51410997,0.21168984,0.5009494,0.19652,9.966888
denseresidential,denseresidential_000232.png,0.5360313,0.3144063,0.52720904,0.2989172,0.43425754,0.27929118,21.452957
denseresidential,denseresidential_000233.png,0.45752385,0.21070236,0.44433653,0.20226042,0.4333796,0.19629368,-0.56874084
denseresidential,denseresidential_000234.png,0.4256013,0.19927105,0.4565051,0.18002301,0.4309708,0.17355841,14.391708
denseresidential,denseresidential_000235.png,0.43438864,0.22608568,0.42013538,0.22591129,0.38079152,0.21326149,6.398102
denseresidential,denseresidential_000236.png,0.58648556,0.3986386,0.52676183,0.36916888,0.44038272,0.32225743,6.797119
denseresidential,denseresidential_000237.png,0.5071131,0.28679988,0.4895174,0.2830311,0.47694823,0.28233522,-1.2817688
denseresidential,denseresidential_000238.png,0.36542112,0.26908958,0.3613083,0.25684407,0.29958186,0.23818275,14.691483
denseresidential,denseresidential_000239.png,0.61642826,0.22207758,0.5864539,0.2068732,0.4735299,0.176207,21.15216
denseresidential,denseresidential_000240.png,0.35990644,0.20247443,0.3115812,0.18903802,0.30623204,0.20638853,-10.958908
denseresidential,denseresidential_000241.png,0.46535316,0.2988857,0.48774958,0.3036955,0.3642492,0.255723,37.20369
denseresidential,denseresidential_000242.png,0.44736663,0.270962,0.45443228,0.2580798,0.35543466,0.23772652,27.046143
denseresidential,denseresidential_000243.png,0.5304714,0.13578232,0.44758108,0.12903671,0.37523308,0.12647267,-2.6882782
denseresidential,denseresidential_000244.png,0.31753144,0.26453757,0.36165035,0.27487588,0.3703052,0.26974282,9.043335
denseresidential,denseresidential_000245.png,0.2938062,0.26333284,0.3290194,0.25508624,0.31081808,0.23361744,13.620712
denseresidential,denseresidential_000246.png,0.37394875,0.27379456,0.33519796,0.25193608,0.31614405,0.25341392,-5.022705
denseresidential,denseresidential_000247.png,0.46347266,0.28922266,0.41001448,0.27056932,0.374574,0.26460138,-4.594513
denseresidential,denseresidential_000248.png,0.46416208,0.3108859,0.5067976,0.32315898,0.49943987,0.31189516,12.748306
denseresidential,denseresidential_000249.png,0.56383073,0.347571,0.5979739,0.3419825,0.5958573,0.33708113,9.246216
denseresidential,denseresidential_000250.png,0.44114858,0.39852145,0.44561905,0.37967417,0.376328,0.3239338,18.809189
denseresidential,denseresidential_000251.png,0.2814172,0.25164068,0.28589746,0.26370752,0.22865815,0.22914709,15.738495
denseresidential,denseresidential_000252.png,0.4559994,0.32698768,0.5105115,0.3281021,0.5465753,0.34346595,4.704315
denseresidential,denseresidential_000253.png,0.32155296,0.15376016,0.33026543,0.15264423,0.31456926,0.14802544,6.2241974
denseresidential,denseresidential_000254.png,0.37239277,0.2430351,0.36648116,0.222599,0.3297283,0.21376303,7.864517
denseresidential,denseresidential_000255.png,0.5992374,0.33872092,0.5628933,0.2930331,0.46281135,0.25187576,16.253143
denseresidential,denseresidential_000256.png,0.6022282,0.29296744,0.5566852,0.2674852,0.40361628,0.21493551,27.419113
denseresidential,denseresidential_000257.png,0.32268795,0.22934504,0.25557485,0.17754743,0.21669868,0.15408227,-7.200424
denseresidential,denseresidential_000258.png,0.26497474,0.24130647,0.26252326,0.22838938,0.23611756,0.21489799,6.1083374
denseresidential,denseresidential_000259.png,0.49540183,0.15429077,0.4228759,0.14779496,0.34786406,0.1480212,0.63391113
denseresidential,denseresidential_000260.png,0.47895515,0.17220938,0.4807931,0.1814355,0.5027138,0.2140518,-5.121109
denseresidential,denseresidential_000261.png,0.538895,0.28316665,0.5663859,0.2698072,0.5487336,0.25942385,11.51152
denseresidential,denseresidential_000262.png,0.2822585,0.25534284,0.2933783,0.2540574,0.24731433,0.22344653,14.581848
denseresidential,denseresidential_000263.png,0.3762152,0.16586216,0.31702182,0.15194412,0.26506203,0.14126748,-1.844574
denseresidential,denseresidential_000264.png,0.31629908,0.2495588,0.33690974,0.24554265,0.32511428,0.2298009,8.263565
denseresidential,denseresidential_000265.png,0.19933818,0.23466861,0.20087329,0.2310745,0.18702967,0.21067517,3.9215698
denseresidential,denseresidential_000266.png,0.7317208,0.29917,0.60081965,0.29089212,0.5279141,0.31659946,-14.788879
denseresidential,denseresidential_000267.png,0.36192226,0.32867387,0.28403512,0.250748,0.31852016,0.26225826,-28.654907
denseresidential,denseresidential_000268.png,0.5989474,0.22549738,0.5871505,0.2130281,0.4720623,0.19924013,26.33931
denseresidential,denseresidential_000269.png,0.29920265,0.28638777,0.31388754,0.28694424,0.2870958,0.26886863,10.576538
denseresidential,denseresidential_000270.png,0.53106654,0.18551421,0.49260128,0.17641924,0.39481178,0.14822114,15.127686
denseresidential,denseresidential_000271.png,0.29936954,0.29886562,0.30328012,0.29570583,0.27099258,0.26905277,9.230515
denseresidential,denseresidential_000272.png,0.36500442,0.2991727,0.37063053,0.2877878,0.38643044,0.28488514,-2.5943146
denseresidential,denseresidential_000273.png,0.45446956,0.42954972,0.46269646,0.41094097,0.36824927,0.4066363,26.181885
denseresidential,denseresidential_000274.png,0.42203584,0.28241187,0.48247027,0.27647185,0.44783294,0.2627798,24.243301
denseresidential,denseresidential_000275.png,0.54819655,0.15583277,0.495581,0.15821885,0.472374,0.18494841,-7.499176
denseresidential,denseresidential_000276.png,0.52129066,0.25020912,0.4879589,0.26980042,0.40290713,0.25865418,13.188599
denseresidential,denseresidential_000277.png,0.3412741,0.18280603,0.32887298,0.174661,0.3205877,0.17135765,-1.0495453
denseresidential,denseresidential_000278.png,0.42598027,0.35315332,0.4204089,0.35530984,0.44660047,0.37156445,-8.099548
denseresidential,denseresidential_000279.png,0.41685498,0.22752182,0.35282478,0.20143095,0.28561875,0.17987685,0.809845
denseresidential,denseresidential_000280.png,0.4201672,0.22985506,0.4104482,0.22389418,0.40434822,0.22185782,-0.92285156
denseresidential,denseresidential_000281.png,0.5114183,0.32031128,0.5398099,0.3161376,0.5391564,0.3122195,7.406494
denseresidential,denseresidential_000282.png,0.39209324,0.27299783,0.34020218,0.25206178,0.31785303,0.26054716,-7.533188
denseresidential,denseresidential_000283.png,0.51213485,0.29838875,0.5195812,0.28815675,0.42660213,0.27643263,25.60849
denseresidential,denseresidential_000284.png,0.41896638,0.27800453,0.43734,0.27208072,0.42531565,0.25397328,7.75148
denseresidential,denseresidential_000285.png,0.22521129,0.21364361,0.24434133,0.22097552,0.23679966,0.20729885,6.801285
denseresidential,denseresidential_000286.png,0.6223302,0.32849318,0.57122874,0.26913324,0.4503996,0.23487025,17.780563
denseresidential,denseresidential_000287.png,0.5193839,0.299346,0.45344865,0.28997472,0.39203072,0.2821538,-1.1519165
denseresidential,denseresidential_000288.png,0.24648796,0.26415983,0.28396344,0.25704056,0.2875988,0.2379806,8.629227
denseresidential,denseresidential_000289.png,0.6276275,0.39955288,0.6479692,0.3828054,0.57243395,0.3706337,24.448624
denseresidential,denseresidential_000290.png,0.5005223,0.33797356,0.465366,0.31844807,0.446632,0.30592543,-4.187683
denseresidential,denseresidential_000291.png,0.32438,0.321534,0.33994296,0.31846508,0.32082197,0.30443832,8.844406
denseresidential,denseresidential_000292.png,0.50800765,0.24425577,0.46991375,0.22988795,0.41503498,0.2062553,4.280136
denseresidential,denseresidential_000293.png,0.30919105,0.1612988,0.3263035,0.16267435,0.33864233,0.17196554,1.2172852
denseresidential,denseresidential_000294.png,0.3881794,0.35700092,0.42201802,0.3553079,0.40125492,0.33211994,13.923431
denseresidential,denseresidential_000295.png,0.33335775,0.2413003,0.32515216,0.22481054,0.28836563,0.21544003,7.288147
denseresidential,denseresidential_000296.png,0.41367182,0.27980313,0.40865675,0.2634001,0.35476062,0.22763498,12.464676
denseresidential,denseresidential_000297.png,0.44355032,0.3491065,0.4741029,0.33315912,0.48251528,0.32657132,5.645752
denseresidential,denseresidential_000298.png,0.30310747,0.36061606,0.292297,0.34140435,0.21804367,0.30973655,16.177933
denseresidential,denseresidential_000299.png,0.3860767,0.19229643,0.4188376,0.1781747,0.4083635,0.15796001,11.024933
denseresidential,denseresidential_000300.png,0.54221255,0.2769598,0.4336501,0.21922201,0.35921112,0.18426482,-8.701477
